name,description,cuisinePrimary,cuisineSecondary,address_full,phone,website,latitude,longitude,rating,reviewCount,priceRange,features
"Oficina Do Pudim e C&A","","","","Rua Itaporanga 451 San Martin, Recife, Pernambuco 50761-020","","","-8.06929","-34.92914",-1,-1,"",""
"Oliva","","","","R. Prof. Mário de Castro, 425 Boa Viagem, Recife, Pernambuco 51030-260","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d25379585-Reviews-Oliva-Recife_State_of_Pernambuco.html","-8.135911","-34.905884",-1,-1,"",""
"Ora Pois","Restaurante de gastronomia típica portuguesa. Chefiado pelo português, José Cosme (Chef Cosme). Desfrute de um ambiente descontraído e amigável. Surpreenda-se com a variedade de pratos que oferecemos diariamente em nosso buffet livre das 12h às 16h. Temos também o serviço à la carte.","Portuguesa","","Rua Padre Bernardino Pessoa 727, Recife, Pernambuco 51020-210","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d13449098-Reviews-Ora_Pois-Recife_State_of_Pernambuco.html","-8.113186","-34.896107",4.6,58,"$$ - $$$","Aceita cartão de crédito; Estacionamento disponível; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Vinho e cerveja"
"Orora Bar De Esquina","Bar em área aberta","Alemã","","Rua Da Aurora, 1139, Recife, Pernambuco 50040-090","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d25347345-Reviews-Orora_Bar_de_Esquina-Recife_State_of_Pernambuco.html","-8.053748","-34.876747",5,1,"",""
"Oscarito Pizza Bar & Grill","marzopaixao@hotmail.com","Bar","","Av Eng Domingos Ferreira, 1486 Sala 01, Recife, Pernambuco 51111-020","+55 48 99109-5024","","-8.103334","-34.889145",-1,-1,"",""
"Oscarito Pizza Bar","""Pizza no estilo napolitano, de longa fermentação. Produzida com farinha italiana Caputo, molho de tomate italiano San Marzano, azeite de oliva extra virgem também italiano. Utilizamos ingredientes frescos, na grande maioria orgânicos e de pequenos produtores de Recife. A fermentação vai de 48 à 72 horas, proporcionando leveza e crocância à pizza Oscarito. Realmente deliciosa! Ambiente simples e descontraído em uma das Av mais conhecidas de Boa Viagem, com som ambiente. Às pizzas que já existiam no cardápio, somaram-se petiscos típicos de boteco, como espetinhos e pancetta. Uma das coberturas de pizza feitas no forno a lenha, a carbonara traz ovo, bacon, parmesão e molho de tomate.","Brasileira","","Av Eng Domingos Ferreira, 1486 Sla 01, Recife, Pernambuco 51111-020","","","-8.103334","-34.889145",-1,-1,"",""
"Outback Steakhouse - Shopping Recife","Aceita cartão de crédito","Australiana","","Rua Padre Carapuceiro, 777 Shopping Recife - Boa Viagem, Recife, Pernambuco","+55 81 3040-3886","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d6692537-Reviews-Outback_Steakhouse_Shopping_Recife-Recife_State_of_Pernambuco.html","-8.117836","-34.905",4.1,348,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; Bar completo; Cadeiras para bebês; Estacionamento disponível; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Vales-presente disponíveis; Vinho e cerveja; Wi-fi gratuito"
"Outback Steakhouse - Shopping RioMar Recife","Aceita cartão de crédito","Australiana","","Av República do Líbano, 256 Shopping RioMar Recife, Recife, Pernambuco 51110-160","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d3637241-Reviews-Outback_Steakhouse_Shopping_RioMar_Recife-Recife_State_of_Pernambuco.html","-8.085513","-34.89415",4.4,1363,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; Bar completo; Cadeiras para bebês; Estacionamento disponível; Lugares para sentar; Para levar; Serve bebida alcoólica; Serviço de mesa; Televisão; Vales-presente disponíveis; Vinho e cerveja"
"Outback Steakhouse - Tacaruna Shopping","","","","Av. Governador Agamenon Magalhães, 132 Loja 33 2 Expansão Loja 34/35/36/37, Recife, Pernambuco 50110-000","","","-7.9907","-34.85271",-1,-1,"",""
"Oxe Burguer","","","","Rua Estudante Jeremias Bastos,124 Pina, Recife, Pernambuco 51011-040","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d26493665-Reviews-Oxe_Burguer-Recife_State_of_Pernambuco.html","-8.061488","-34.900196",5,1,"",""
"Oxentemaki Temakeria","Lugares para sentar","","","Avenida Norte Miguel Arraes de Alencar 4121 Tamarineira, Recife, Pernambuco 52071-035","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d7398292-Reviews-Oxentemaki_Temakeria-Recife_State_of_Pernambuco.html","-8.027821","-34.90326",4.4,29,"$","Lugares para sentar; Para levar; Serviço de mesa"
"Oxenti's - Petiscos E Drinks","","","","Avenida Charles Darwin, 141, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27229774-Reviews-Oxenti_s_Petiscos_E_Drinks-Recife_State_of_Pernambuco.html","-8.13053","-34.90396",-1,-1,"",""
"Pacha Mama Pães y Café","","","","Rua Santo Elías, 261, Espinheiro, Recife, Pernambuco 52020-095","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d15695541-Reviews-Pacha_Mama_Paes_y_Cafe-Recife_State_of_Pernambuco.html","-8.044553","-34.89385",4.5,2,"",""
"Padaria & Lanchonete Passira","","","","Rua Bruno Veloso, 451, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27366734-Reviews-Padaria_Lanchonete_Passira-Recife_State_of_Pernambuco.html","-8.120868","-34.904545",-1,-1,"",""
"Padaria Belém","","","","Rua Barao de Souza Leao 545, Recife, Pernambuco 51030-300","+(55)8133414656","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d23329613-Reviews-Padaria_Belem-Recife_State_of_Pernambuco.html","-8.13175","-34.90494",-1,-1,"",""
"Padaria Dona Rosa","Italiana","","","Avenida Desembargador Jose Neves 567 Boa Viagem, Recife, Pernambuco 51030-735","","","-8.126962","-34.909733",4.3,6,"",""
"Padaria E Mercadinho Vitoria","","","","Avenida Presidente Médici, 225, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27307674-Reviews-Padaria_E_Mercadinho_Vitoria-Recife_State_of_Pernambuco.html","-8.107782","-34.959377",-1,-1,"",""
"Padaria Globo","","","","Rua Do Futuro, 386, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27309383-Reviews-Padaria_Globo-Recife_State_of_Pernambuco.html","-8.041969","-34.899406",-1,-1,"",""
"Padaria Imperatriz","","Café","","Rua Imperatriz Tereza Cristina 240 Boa Vista, Rua Peatonal, Apenas Para Pedestres, Recife, Pernambuco 50060-120","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d9798765-Reviews-Padaria_Imperatriz-Recife_State_of_Pernambuco.html","-8.06279","-34.88459",4.6,13,"$",""
"Padaria Massa Pura","","","","Rua Leal De Barros, 320, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27397061-Reviews-Padaria_Massa_Pura-Recife_State_of_Pernambuco.html","-8.033043","-34.93178",-1,-1,"",""
"Padaria Onze De Agosto","","","","Rua Onze de Agosto 491 Curado, Recife, Pernambuco 50791-465","","","-8.07835","-34.97142",4,10,"",""
"Padaria Pan Shop","A Pan Shop é uma padaria localizada em Recife - PE. Conhecida pela excelência e qualidade dos produtos sempre fresquinhos, entre eles: pães, doces, bolos, lanches e muito mais. Além da qualidade dos seus produtos, a Pan Shop se destaca pelo seu ambiente moderno, familiar e um excelente atendimento. Vale a pena conferir!","Sul-americana","","Av Dantas Barreto, 210 - Santo Antonio Próxima ao Tribunal de Justiça de PE, Recife, Pernambuco 50010-360","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d15554849-Reviews-Padaria_Pan_Shop-Recife_State_of_Pernambuco.html","-8.06213","-34.87836",-1,-1,"$","Aceita cartão de crédito; Acesso para cadeirantes; Balcão externo; Bufê; Entrega; Lugares para sentar; Pagamento digital; Serviço de mesa; Televisão; Wi-fi gratuito"
"Padaria Pao Da Vida","","","","Rua Deputado Jose Francisco de Melo Cavalcanti 442 Caxanga, Recife, Pernambuco 50980-495","","","-8.025146","-34.948906",4.3,4,"",""
"Padaria Santa Cecilia","","","","Rua Eurico Vitruvio 254 Pina, Recife, Pernambuco 51011-140","","","-8.09237","-34.8877",4.5,2,"",""
"Padaria São Judas Tadeu","","","","Rua Vereador Otacílio Azevedo, 3000, Recife, Pernambuco","+558132687301","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27394026-Reviews-Padaria_Sao_Judas_Tadeu-Recife_State_of_Pernambuco.html","-7.989106","-34.93052",-1,-1,"",""
"Padaria la Roque","Acesso para cadeirantes","Sul-americana","","Rua Leandro Barreto 512 Jardim Sao Paulo, Recife, Pernambuco 50790-000","81 30396045","","-8.084097","-34.949207",4.7,16,"$$ - $$$","Acesso para cadeirantes; Para levar"
"Pajubar","Ambiente climatizado para xs Pajuzeiros de plantão! Drinks, bebidas geladas, petiscos e músicas todos os dias. Qualquer dúvida, liga para a gente. Fazemos reservas também, visse? Corre que estamos te esperando!","Sul-americana","","Av. Manoel Borba, 693, Recife, Pernambuco 50070-045","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d23719408-Reviews-Pajubar-Recife_State_of_Pernambuco.html","-8.059492","-34.89163",-1,-1,"",""
"Pakole","","","","Rua Martins Junior 48 Boa Vista, Recife, Pernambuco 50060-110","","","-8.06225","-34.88401",4.3,3,"",""
"Palacio Cafe","","","","Rua Frei Vicente do Salvador 825 - salas 22 a 24 - Santo Antônio - Recife, Recife, Pernambuco 50010-030","8130334007","","-8.0618","-34.87763",4,1,"",""
"Paladaria Delicatessen","","","","Rua Ernesto De Paula Santos, 1301, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27234818-Reviews-Paladaria_Delicatessen-Recife_State_of_Pernambuco.html","-8.124404","-34.906994",-1,-1,"",""
"Palatsi Convenience Coffee Shop","Aceita cartão de crédito","Delicatéssen","","Avenida Governador Agamenon Magalhães, 4779 Empresarial Isaac Newton, Recife, Pernambuco 50070-160","+5581979032646","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d12058457-Reviews-Palatsi_Convenience_Coffee_Shop-Recife_State_of_Pernambuco.html","-8.064895","-34.89646",3.8,5,"$","Aceita cartão de crédito; Acesso para cadeirantes; Estacionamento disponível; Estacionamento na rua; Lugares para sentar; Mesas ao ar livre; Para levar; Serve bebida alcoólica; Serviço de mesa; Vinho e cerveja; Wi-fi gratuito"
"Palermo Pizzaria","Acesso para cadeirantes","Pizza","","R Da Hora, 70 Espinheiro Espinheiro, Recife, Pernambuco 52020-015","","","-8.042372","-34.89165",4,43,"$$ - $$$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Pan Vibel","","","","Rua Guanabara, 136, Recife, Pernambuco","+558132490258","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27229833-Reviews-Pan_Vibel-Recife_State_of_Pernambuco.html","-8.089326","-34.96514",-1,-1,"",""
"Panda´s Yakisosba Café","Restaurante Oriental com o melhor da culinária chinesa e japonesa.","Japonesa","","Av. Rui Barbosa, 815 Graças, Recife, Pernambuco 52011-040","","","-8.046135","-34.902046",-1,-1,"",""
"Panduca Casa de Pães","","","","Rua Capitao Zuzinha 583, Recife, Pernambuco 51030-420","8131270741","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d15093125-Reviews-Panduca_Casa_de_Paes-Recife_State_of_Pernambuco.html","-8.135662","-34.907715",3,1,"",""
"Panela Cafe","","","","Min Salgado Filho SN Lj C2Pf35 Imbiribeira, Recife, Pernambuco","","","-8.1515","-34.9114",4,1,"",""
"Panificadora Alves","","","","Avenida Terra Branca 620 Cohab, Recife, Pernambuco 51330-420","","","-8.123211","-34.955284",-1,-1,"",""
"Panificadora Amazonas ltda","family business since 1973, typical Brazilian food, excellent service, air-conditioned environment, free parking. varieties of bread, biscuits, cakes. we also serve delicious soups and dinner. we are waiting for you","Sul-americana","","Rua Rio Amazonas 357 I P S E P, Recife, Pernambuco 51190-040","","","-8.113386","-34.91779",-1,-1,"$","Aceita cartão de crédito; Acesso para cadeirantes; Apenas dinheiro; Estacionamento disponível; Estacionamento privado grátis; Familiar; Lugares para sentar; Para levar; Televisão; Wi-fi gratuito"
"Panificadora Dona Ana","","","","Rua Vinte E Um De Junho, 452, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27394198-Reviews-Panificadora_Dona_Ana-Recife_State_of_Pernambuco.html","-7.994103","-34.91525",-1,-1,"",""
"Panificadora Margarete","","","","Rua Marechal Deodoro, 270, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27246165-Reviews-Panificadora_Margarete-Recife_State_of_Pernambuco.html","-8.037997","-34.88577",-1,-1,"",""
"Panificadora Pan Residencial","","","","Rua Presidente Nilo Pecanha 333 Lj 9 Imbiribeira, Recife, Pernambuco 51160-220","","","-8.118271","-34.910244",4,3,"$",""
"Panificadora Pao Nosso","","","","Rua Sebastiao Grande 85 Areias, Recife, Pernambuco 50870-590","","","-8.1015","-34.93815",-1,-1,"",""
"Panificadora Setubal","","","","Rua Waldemar Nery Carneiro Monteiro, 364, Recife, Pernambuco","+558133412661","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27229812-Reviews-Panificadora_Setubal-Recife_State_of_Pernambuco.html","-8.136428","-34.91224",-1,-1,"",""
"Papaya Verde","Aceita cartão de crédito","Internacional","","Rua Santo Elias 409 Espinheiro, Recife, Pernambuco 52020-095","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d2661283-Reviews-Papaya_Verde-Recife_State_of_Pernambuco.html","-8.045348","-34.892887",4.4,242,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; Cadeiras para bebês; Lugares para sentar; Para levar; Serve bebida alcoólica; Serviço de mesa"
"Parada Do Galeto","","","","Avenida Capitão Gregório De Caldas, Recife, Pernambuco","+5581997750114","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27307975-Reviews-Parada_Do_Galeto-Recife_State_of_Pernambuco.html","-8.097667","-34.930756",-1,-1,"",""
"Paradinha Do Acarajé","","","","Rua São Vicente, 376a, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27390157-Reviews-Paradinha_Do_Acaraje-Recife_State_of_Pernambuco.html","-8.02689","-34.904873",-1,-1,"",""
"Paraiba Bar","","Pub","","Rua Canastra 74 Agua Fria, Recife, Pernambuco 52111-241","","","-8.01949","-34.89538",2.5,2,"",""
"Paraibano's Bar","Entrega","Bar","","Avenida Caxangá, Recife, Pernambuco 50670-380","+558134530256","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10302562-Reviews-Paraibano_s_Bar-Recife_State_of_Pernambuco.html","-8.040381","-34.942204",3.9,20,"$$ - $$$","Entrega; Para levar; Serviço de mesa"
"Paralelo Bar","","Pub","","Rua Raul Azedo 165 Penedo, Recife, Pernambuco 51011-610","","","-8.10195","-34.88684",3.3,3,"$$ - $$$",""
"Paris Plage Recife","","","","Avenida Boa Viagem, 3738, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27398372-Reviews-Paris_Plage_Recife-Recife_State_of_Pernambuco.html","-8.122429","-34.895893",-1,-1,"",""
"Parla Deli","","Delicatéssen","","Estrada das Ubaias 147 Casa Forte, Recife, Pernambuco 52070-013","","","-8.02995","-34.91845",3.3,3,"",""
"Parmellone","","","","Rua Joao Crescencio, 101 Sl 1 Madalena, Recife, Pernambuco 50720-290","","","-8.0565","-34.91235",-1,-1,"",""
"Parque Mix","","","","Rua Professor Nelson Castro E Silva, 73 Lj C Jardim Sao Paulo, Recife, Pernambuco 50910-440","","","-8.08105","-34.93815",-1,-1,"",""
"Parque Restaurante E Pizzaria","","","","Rua Da Hora, 330, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27210703-Reviews-Parque_Restaurante_E_Pizzaria-Recife_State_of_Pernambuco.html","-8.044176","-34.89327",-1,-1,"",""
"Parque da Pizza","Acesso para cadeirantes","Pizza","","Rua Joao Cardoso Aires 600 Boa Viagem, Recife - PE, 51130-300, Recife, Pernambuco 51130-300","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d3820722-Reviews-Parque_da_Pizza-Recife_State_of_Pernambuco.html","-8.141325","-34.910065",4.2,111,"$$ - $$$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Parraxaxá","Aceita cartão de crédito","","","Rua Igarassu, 40 Casa Forte, Recife, Pernambuco 52060-400","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d953278-Reviews-Parraxaxa_Casa_Forte-Recife_State_of_Pernambuco.html","-8.038169","-34.911736",4.4,820,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; Bufê; Cadeiras para bebês; Estacionamento disponível; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Wi-fi gratuito"
"Passira Pizzaria e Restaurante","Em novembro de 2011 foi fundada a Passira Pizzaria & Restaurante, uma empresa do ramo alimentício especializada em preparação de massas e entregas em domicílio. Somos preocupados em oferecer aos clientes um atendimento diferenciado e produtos de qualidade, tudo com um preço justo. Estamos a cada dia trabalhando mais e inovando para poder atender sempre melhor, pois devemos a nossa existência a todos vocês, clientes. Fazemos reservas, o que é bom para grupos, e oferecemos também entregas e serviços de garçom. Aceitamos dinheiro e cartões Visa, Mastercard e Discover como formas de pagamento. Horário de atendimento: Domingo à domingo de 11:00 às 00:00. Horário de delivery: 10:00 às 23:45.","Pizza","","Avenida General San Martin 1648, Recife, Pernambuco 50761-000","+55 81 3445-1893","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d6030794-Reviews-Passira_Pizzaria_e_Restaurante-Recife_State_of_Pernambuco.html","-8.0663","-34.92759",3.1,13,"$","Acesso para cadeirantes; American Express; Cadeiras para bebês; Discover; Entrega; Lugares para sentar; Mastercard; Para levar; Reservas; Serviço de mesa; Televisão; Visa; Wi-fi gratuito"
"Pastel Cação","","","","Rua Professor Lins E Silva, 52, Recife, Pernambuco","+5581984976442","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27199682-Reviews-Pastel_Cacao-Recife_State_of_Pernambuco.html","-8.0558","-34.91394",-1,-1,"",""
"Pastel Da Irmã Lilian","","","","Rua Joaquim De Souza Cavalcanti, Recife, Pernambuco","+5581988157849","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27246097-Reviews-Pastel_Da_Irma_Lilian-Recife_State_of_Pernambuco.html","-8.024161","-34.876842",-1,-1,"",""
